player_api_id,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
231592,2013-02-15,65.0,73.0,right,medium,low,64.0,61.0,42.0,69.0,64.0,69.0,65.0,76.0,66.0,70.0,76.0,71.0,71.0,64.0,65.0,68.0,72.0,79.0,62.0,63.0,66.0,54.0,55.0,68.0,53.0,52.0,54.0,43.0,10.0,7.0,11.0,10.0,11.0
231592,2012-08-31,63.0,71.0,right,medium,low,64.0,54.0,42.0,69.0,57.0,63.0,59.0,59.0,66.0,65.0,76.0,81.0,71.0,64.0,65.0,63.0,72.0,69.0,62.0,52.0,66.0,54.0,55.0,68.0,53.0,52.0,54.0,43.0,10.0,7.0,11.0,10.0,11.0
231592,2012-02-22,61.0,73.0,right,medium,low,64.0,54.0,42.0,67.0,57.0,62.0,57.0,59.0,64.0,61.0,76.0,81.0,71.0,64.0,64.0,63.0,72.0,59.0,61.0,52.0,68.0,54.0,55.0,68.0,53.0,52.0,54.0,43.0,10.0,7.0,11.0,10.0,11.0
231592,2011-08-30,61.0,73.0,right,medium,low,64.0,54.0,42.0,67.0,57.0,62.0,57.0,59.0,64.0,61.0,76.0,81.0,71.0,64.0,72.0,63.0,72.0,59.0,61.0,52.0,68.0,54.0,55.0,68.0,53.0,52.0,54.0,43.0,10.0,7.0,11.0,10.0,11.0
231592,2011-02-22,60.0,67.0,right,medium,low,66.0,52.0,42.0,66.0,57.0,57.0,58.0,59.0,64.0,64.0,76.0,73.0,68.0,56.0,67.0,62.0,62.0,61.0,64.0,52.0,30.0,32.0,55.0,61.0,53.0,21.0,20.0,17.0,10.0,7.0,11.0,10.0,11.0
231592,2010-02-22,60.0,67.0,right,medium,low,66.0,52.0,42.0,66.0,57.0,57.0,58.0,59.0,64.0,64.0,76.0,73.0,68.0,56.0,67.0,62.0,62.0,61.0,64.0,52.0,30.0,32.0,55.0,61.0,53.0,21.0,20.0,17.0,10.0,7.0,11.0,10.0,11.0
231592,2009-08-30,60.0,67.0,right,medium,low,66.0,52.0,42.0,66.0,57.0,57.0,58.0,59.0,64.0,64.0,76.0,73.0,68.0,56.0,67.0,62.0,62.0,61.0,64.0,52.0,30.0,32.0,55.0,61.0,53.0,21.0,20.0,17.0,10.0,7.0,11.0,10.0,11.0
231592,2007-02-22,60.0,67.0,right,medium,low,66.0,52.0,42.0,66.0,57.0,57.0,58.0,59.0,64.0,64.0,76.0,73.0,68.0,56.0,67.0,62.0,62.0,61.0,64.0,52.0,30.0,32.0,55.0,61.0,53.0,21.0,20.0,17.0,10.0,7.0,11.0,10.0,11.0
163222,2014-09-18,62.0,70.0,right,medium,high,48.0,23.0,65.0,58.0,25.0,46.0,21.0,24.0,56.0,48.0,68.0,69.0,49.0,62.0,53.0,37.0,71.0,55.0,82.0,24.0,65.0,59.0,21.0,31.0,74.0,59.0,61.0,54.0,8.0,11.0,6.0,6.0,7.0
163222,2014-04-25,62.0,70.0,right,medium,high,48.0,23.0,65.0,58.0,25.0,46.0,21.0,24.0,56.0,48.0,64.0,66.0,49.0,62.0,53.0,37.0,71.0,55.0,82.0,24.0,65.0,59.0,21.0,31.0,74.0,59.0,61.0,54.0,8.0,11.0,6.0,6.0,7.0
163222,2014-04-04,61.0,70.0,right,medium,high,48.0,23.0,65.0,58.0,25.0,46.0,21.0,24.0,56.0,48.0,64.0,66.0,49.0,60.0,53.0,37.0,71.0,55.0,82.0,24.0,65.0,58.0,21.0,31.0,74.0,57.0,61.0,52.0,8.0,11.0,6.0,6.0,7.0
163222,2014-02-07,61.0,70.0,right,medium,high,48.0,23.0,65.0,58.0,25.0,46.0,21.0,24.0,56.0,48.0,64.0,66.0,49.0,60.0,53.0,37.0,71.0,55.0,82.0,24.0,65.0,58.0,21.0,31.0,74.0,57.0,61.0,52.0,8.0,11.0,6.0,6.0,7.0
163222,2014-01-17,63.0,70.0,right,medium,high,48.0,23.0,65.0,58.0,25.0,46.0,21.0,24.0,56.0,48.0,64.0,68.0,49.0,60.0,53.0,37.0,71.0,55.0,87.0,24.0,68.0,58.0,21.0,31.0,74.0,59.0,62.0,57.0,8.0,11.0,6.0,6.0,7.0
163222,2013-12-27,63.0,70.0,right,medium,high,48.0,23.0,65.0,58.0,25.0,46.0,21.0,24.0,56.0,48.0,64.0,68.0,49.0,60.0,53.0,37.0,71.0,55.0,87.0,24.0,68.0,58.0,21.0,31.0,74.0,59.0,62.0,57.0,8.0,11.0,6.0,6.0,7.0
163222,2013-09-20,63.0,70.0,right,medium,medium,48.0,23.0,65.0,58.0,25.0,46.0,21.0,24.0,56.0,48.0,64.0,68.0,49.0,60.0,53.0,37.0,71.0,55.0,87.0,24.0,68.0,58.0,21.0,31.0,74.0,59.0,62.0,57.0,8.0,11.0,6.0,6.0,7.0
163222,2007-02-22,63.0,70.0,right,medium,medium,48.0,23.0,65.0,58.0,25.0,46.0,21.0,24.0,56.0,48.0,64.0,68.0,49.0,60.0,53.0,37.0,71.0,55.0,87.0,24.0,68.0,58.0,21.0,31.0,74.0,59.0,62.0,57.0,8.0,11.0,6.0,6.0,7.0
40719,2016-04-28,70.0,71.0,left,medium,medium,64.0,67.0,54.0,64.0,61.0,75.0,66.0,68.0,56.0,76.0,82.0,78.0,82.0,66.0,84.0,74.0,70.0,67.0,51.0,72.0,45.0,45.0,70.0,62.0,67.0,36.0,31.0,37.0,14.0,13.0,9.0,15.0,10.0
40719,2016-04-14,70.0,72.0,left,medium,medium,64.0,67.0,54.0,64.0,61.0,75.0,66.0,68.0,56.0,76.0,82.0,78.0,82.0,66.0,84.0,74.0,70.0,67.0,51.0,72.0,45.0,45.0,70.0,62.0,67.0,36.0,31.0,37.0,14.0,13.0,9.0,15.0,10.0
40719,2016-01-21,70.0,72.0,left,medium,medium,64.0,67.0,54.0,64.0,61.0,75.0,66.0,68.0,56.0,76.0,82.0,78.0,82.0,66.0,84.0,74.0,70.0,67.0,51.0,72.0,45.0,45.0,70.0,62.0,67.0,36.0,31.0,37.0,14.0,13.0,9.0,15.0,10.0
40719,2015-12-17,71.0,73.0,left,medium,medium,64.0,67.0,54.0,64.0,61.0,76.0,66.0,68.0,60.0,77.0,82.0,78.0,82.0,66.0,84.0,74.0,70.0,73.0,51.0,72.0,45.0,45.0,70.0,62.0,67.0,36.0,31.0,37.0,14.0,13.0,9.0,15.0,10.0
40719,2015-11-12,71.0,73.0,left,medium,medium,64.0,67.0,54.0,64.0,61.0,76.0,66.0,68.0,60.0,77.0,82.0,78.0,82.0,66.0,84.0,68.0,70.0,73.0,51.0,62.0,45.0,45.0,70.0,62.0,67.0,36.0,31.0,37.0,14.0,13.0,9.0,15.0,10.0
40719,2015-11-06,71.0,73.0,left,medium,medium,64.0,67.0,54.0,64.0,61.0,76.0,66.0,61.0,60.0,77.0,82.0,78.0,82.0,66.0,84.0,68.0,70.0,73.0,51.0,62.0,45.0,45.0,70.0,62.0,67.0,36.0,31.0,37.0,14.0,13.0,9.0,15.0,10.0
40719,2015-10-02,71.0,74.0,left,medium,medium,64.0,67.0,54.0,64.0,61.0,76.0,66.0,61.0,60.0,77.0,82.0,78.0,82.0,66.0,84.0,68.0,70.0,73.0,51.0,62.0,45.0,45.0,70.0,62.0,67.0,36.0,31.0,37.0,14.0,13.0,9.0,15.0,10.0
40719,2015-09-25,71.0,74.0,left,medium,medium,64.0,67.0,54.0,64.0,61.0,76.0,66.0,61.0,60.0,77.0,82.0,78.0,82.0,66.0,84.0,68.0,70.0,73.0,51.0,62.0,45.0,45.0,70.0,62.0,67.0,36.0,31.0,37.0,14.0,13.0,9.0,15.0,10.0
40719,2015-09-21,70.0,73.0,left,medium,medium,64.0,67.0,54.0,64.0,61.0,76.0,66.0,61.0,60.0,77.0,80.0,78.0,82.0,66.0,84.0,68.0,70.0,73.0,51.0,62.0,45.0,45.0,70.0,62.0,67.0,36.0,31.0,37.0,14.0,13.0,9.0,15.0,10.0
40719,2015-03-06,70.0,75.0,left,medium,medium,65.0,66.0,53.0,66.0,60.0,75.0,65.0,60.0,62.0,77.0,79.0,78.0,78.0,65.0,79.0,67.0,67.0,73.0,50.0,61.0,44.0,44.0,69.0,64.0,66.0,35.0,30.0,36.0,13.0,12.0,8.0,14.0,9.0
40719,2015-02-06,70.0,75.0,left,medium,medium,63.0,66.0,53.0,63.0,60.0,75.0,65.0,60.0,59.0,76.0,79.0,78.0,78.0,65.0,79.0,67.0,67.0,73.0,50.0,61.0,44.0,44.0,69.0,61.0,66.0,35.0,30.0,36.0,13.0,12.0,8.0,14.0,9.0
40719,2014-09-18,70.0,75.0,left,medium,medium,63.0,66.0,53.0,63.0,60.0,75.0,65.0,60.0,59.0,76.0,79.0,78.0,78.0,65.0,79.0,67.0,67.0,73.0,50.0,61.0,44.0,44.0,69.0,61.0,66.0,35.0,30.0,36.0,13.0,12.0,8.0,14.0,9.0
40719,2014-02-14,69.0,74.0,left,medium,medium,62.0,67.0,52.0,62.0,59.0,75.0,64.0,59.0,58.0,76.0,79.0,79.0,78.0,66.0,79.0,68.0,66.0,72.0,49.0,62.0,43.0,43.0,70.0,65.0,65.0,34.0,29.0,35.0,13.0,12.0,8.0,14.0,9.0
40719,2013-12-20,66.0,74.0,left,high,low,62.0,62.0,52.0,57.0,59.0,74.0,64.0,57.0,53.0,75.0,79.0,79.0,78.0,64.0,79.0,64.0,65.0,72.0,47.0,59.0,43.0,43.0,68.0,60.0,65.0,34.0,29.0,35.0,13.0,12.0,8.0,14.0,9.0
40719,2013-09-20,66.0,73.0,left,high,low,62.0,62.0,52.0,57.0,59.0,74.0,64.0,57.0,53.0,75.0,79.0,79.0,78.0,64.0,79.0,64.0,65.0,72.0,47.0,59.0,43.0,43.0,68.0,60.0,65.0,34.0,29.0,35.0,13.0,12.0,8.0,14.0,9.0
40719,2013-03-22,66.0,73.0,left,high,low,62.0,62.0,52.0,57.0,59.0,74.0,64.0,57.0,53.0,75.0,82.0,80.0,78.0,64.0,82.0,64.0,65.0,72.0,47.0,59.0,43.0,43.0,68.0,60.0,65.0,34.0,29.0,35.0,13.0,12.0,8.0,14.0,9.0
40719,2013-03-08,67.0,73.0,left,high,low,62.0,62.0,52.0,57.0,59.0,74.0,64.0,57.0,53.0,75.0,82.0,80.0,78.0,64.0,82.0,64.0,65.0,72.0,47.0,59.0,43.0,43.0,68.0,60.0,65.0,34.0,29.0,35.0,13.0,12.0,8.0,14.0,9.0
40719,2013-02-15,67.0,70.0,left,high,low,62.0,62.0,52.0,57.0,59.0,74.0,64.0,57.0,53.0,75.0,81.0,80.0,75.0,64.0,82.0,64.0,65.0,72.0,47.0,59.0,43.0,43.0,68.0,60.0,65.0,34.0,29.0,35.0,13.0,12.0,8.0,14.0,9.0
40719,2012-08-31,64.0,74.0,left,high,medium,62.0,62.0,52.0,57.0,59.0,67.0,64.0,57.0,53.0,68.0,81.0,74.0,71.0,57.0,82.0,64.0,65.0,72.0,47.0,59.0,43.0,43.0,68.0,60.0,65.0,34.0,29.0,35.0,13.0,12.0,8.0,14.0,9.0
40719,2012-02-22,65.0,74.0,left,high,medium,62.0,70.0,62.0,59.0,59.0,69.0,64.0,57.0,54.0,69.0,81.0,74.0,71.0,57.0,82.0,64.0,65.0,72.0,47.0,59.0,53.0,43.0,68.0,60.0,65.0,34.0,29.0,35.0,13.0,12.0,8.0,14.0,9.0
40719,2011-08-30,66.0,74.0,left,high,medium,62.0,70.0,62.0,59.0,59.0,69.0,64.0,57.0,54.0,69.0,74.0,74.0,71.0,57.0,65.0,64.0,65.0,68.0,47.0,59.0,53.0,43.0,68.0,60.0,65.0,34.0,29.0,35.0,13.0,12.0,8.0,14.0,9.0
40719,2010-08-30,67.0,79.0,left,high,medium,63.0,71.0,63.0,60.0,60.0,70.0,65.0,58.0,55.0,70.0,76.0,76.0,70.0,58.0,62.0,65.0,65.0,69.0,60.0,60.0,54.0,44.0,69.0,61.0,66.0,35.0,30.0,36.0,13.0,12.0,8.0,14.0,9.0
40719,2009-08-30,62.0,83.0,left,high,medium,60.0,68.0,53.0,52.0,60.0,68.0,65.0,30.0,55.0,67.0,66.0,76.0,70.0,52.0,62.0,65.0,65.0,53.0,45.0,53.0,41.0,39.0,41.0,61.0,44.0,21.0,24.0,36.0,11.0,21.0,55.0,21.0,21.0
40719,2009-02-22,60.0,83.0,left,high,medium,40.0,68.0,53.0,42.0,60.0,68.0,65.0,30.0,45.0,67.0,66.0,71.0,70.0,52.0,62.0,62.0,65.0,53.0,45.0,53.0,41.0,39.0,41.0,61.0,44.0,21.0,24.0,36.0,11.0,21.0,45.0,21.0,21.0
40719,2008-08-30,59.0,83.0,left,high,medium,40.0,67.0,51.0,42.0,60.0,63.0,65.0,30.0,45.0,60.0,66.0,71.0,70.0,52.0,62.0,62.0,65.0,53.0,45.0,53.0,41.0,39.0,41.0,61.0,44.0,21.0,24.0,36.0,11.0,21.0,45.0,21.0,21.0
40719,2007-08-30,59.0,83.0,left,high,medium,40.0,67.0,51.0,42.0,60.0,63.0,65.0,30.0,45.0,60.0,66.0,71.0,70.0,52.0,62.0,62.0,65.0,53.0,45.0,53.0,41.0,39.0,41.0,61.0,44.0,21.0,24.0,36.0,11.0,21.0,45.0,21.0,21.0
40719,2007-02-22,59.0,83.0,left,high,medium,40.0,67.0,51.0,42.0,60.0,63.0,65.0,30.0,45.0,60.0,66.0,71.0,70.0,52.0,62.0,62.0,65.0,53.0,45.0,53.0,41.0,39.0,41.0,61.0,44.0,21.0,24.0,36.0,11.0,21.0,45.0,21.0,21.0
75489,2016-03-10,82.0,85.0,right,high,high,75.0,75.0,58.0,83.0,79.0,81.0,70.0,70.0,80.0,82.0,69.0,69.0,77.0,82.0,75.0,81.0,65.0,92.0,69.0,75.0,74.0,69.0,83.0,81.0,75.0,62.0,74.0,68.0,6.0,11.0,5.0,10.0,8.0
75489,2016-03-03,82.0,85.0,right,high,high,75.0,75.0,58.0,83.0,79.0,81.0,70.0,70.0,80.0,82.0,71.0,69.0,77.0,82.0,75.0,81.0,65.0,92.0,69.0,75.0,74.0,69.0,83.0,81.0,75.0,62.0,74.0,68.0,6.0,11.0,5.0,10.0,8.0
75489,2016-02-18,82.0,85.0,right,high,high,75.0,75.0,58.0,83.0,79.0,81.0,70.0,70.0,81.0,82.0,71.0,69.0,77.0,82.0,75.0,81.0,65.0,92.0,69.0,77.0,74.0,69.0,83.0,81.0,75.0,62.0,74.0,68.0,6.0,11.0,5.0,10.0,8.0
75489,2016-01-28,82.0,85.0,right,high,high,75.0,75.0,58.0,83.0,79.0,81.0,70.0,70.0,81.0,82.0,71.0,69.0,77.0,82.0,75.0,81.0,65.0,92.0,69.0,77.0,74.0,69.0,83.0,81.0,75.0,62.0,74.0,68.0,6.0,11.0,5.0,10.0,8.0
75489,2015-09-21,82.0,86.0,right,high,high,74.0,75.0,58.0,84.0,81.0,81.0,64.0,70.0,82.0,82.0,71.0,68.0,74.0,81.0,75.0,81.0,63.0,93.0,69.0,78.0,75.0,67.0,84.0,81.0,76.0,65.0,75.0,65.0,6.0,11.0,5.0,10.0,8.0
75489,2015-02-06,82.0,86.0,right,high,high,74.0,75.0,58.0,84.0,81.0,81.0,64.0,70.0,82.0,82.0,73.0,69.0,74.0,81.0,75.0,81.0,63.0,93.0,68.0,78.0,75.0,72.0,84.0,81.0,76.0,65.0,75.0,65.0,6.0,11.0,5.0,10.0,8.0
75489,2014-12-19,82.0,86.0,right,high,high,74.0,77.0,58.0,84.0,81.0,81.0,64.0,70.0,82.0,82.0,73.0,69.0,74.0,81.0,75.0,81.0,63.0,93.0,68.0,78.0,75.0,72.0,84.0,81.0,76.0,65.0,75.0,65.0,6.0,11.0,5.0,10.0,8.0
75489,2014-10-02,82.0,86.0,right,high,high,74.0,77.0,58.0,84.0,78.0,81.0,64.0,70.0,82.0,82.0,73.0,69.0,74.0,81.0,75.0,81.0,63.0,93.0,71.0,78.0,75.0,72.0,84.0,81.0,76.0,65.0,75.0,65.0,6.0,11.0,5.0,10.0,8.0
75489,2014-09-18,83.0,86.0,right,high,high,74.0,77.0,58.0,84.0,78.0,81.0,64.0,70.0,82.0,82.0,73.0,69.0,74.0,81.0,75.0,81.0,63.0,93.0,71.0,78.0,75.0,72.0,84.0,81.0,76.0,65.0,77.0,68.0,6.0,11.0,5.0,10.0,8.0
75489,2014-04-25,82.0,85.0,right,high,high,74.0,76.0,58.0,84.0,76.0,81.0,64.0,70.0,82.0,82.0,73.0,69.0,74.0,77.0,75.0,81.0,63.0,93.0,69.0,77.0,75.0,72.0,82.0,81.0,76.0,65.0,77.0,68.0,6.0,11.0,5.0,10.0,8.0
75489,2014-04-18,81.0,85.0,right,high,high,74.0,76.0,58.0,84.0,76.0,81.0,64.0,70.0,82.0,82.0,73.0,69.0,74.0,77.0,75.0,81.0,63.0,93.0,69.0,77.0,75.0,72.0,82.0,81.0,76.0,65.0,77.0,68.0,6.0,11.0,5.0,10.0,8.0
75489,2014-03-21,81.0,85.0,right,high,high,74.0,76.0,58.0,84.0,76.0,81.0,64.0,70.0,82.0,82.0,73.0,69.0,74.0,77.0,75.0,81.0,63.0,93.0,69.0,77.0,75.0,72.0,82.0,81.0,76.0,65.0,77.0,68.0,6.0,11.0,5.0,10.0,8.0
75489,2013-12-13,81.0,85.0,right,high,high,74.0,76.0,58.0,84.0,76.0,81.0,64.0,70.0,82.0,82.0,73.0,69.0,74.0,77.0,75.0,81.0,63.0,93.0,69.0,77.0,75.0,72.0,82.0,81.0,76.0,65.0,77.0,68.0,6.0,11.0,5.0,10.0,8.0
75489,2013-12-06,80.0,85.0,right,high,high,74.0,74.0,58.0,83.0,74.0,81.0,64.0,70.0,82.0,82.0,73.0,69.0,74.0,77.0,75.0,81.0,63.0,92.0,69.0,76.0,75.0,67.0,80.0,81.0,76.0,65.0,74.0,68.0,6.0,11.0,5.0,10.0,8.0
75489,2013-11-29,80.0,85.0,right,high,high,74.0,74.0,55.0,83.0,74.0,81.0,64.0,70.0,82.0,82.0,73.0,69.0,74.0,75.0,75.0,81.0,63.0,92.0,69.0,76.0,75.0,67.0,78.0,81.0,76.0,65.0,74.0,68.0,6.0,11.0,5.0,10.0,8.0
75489,2013-11-08,80.0,85.0,right,high,high,74.0,74.0,55.0,83.0,74.0,81.0,64.0,70.0,82.0,82.0,73.0,69.0,74.0,75.0,75.0,81.0,63.0,92.0,69.0,76.0,73.0,67.0,78.0,81.0,76.0,65.0,72.0,68.0,6.0,11.0,5.0,10.0,8.0
75489,2013-11-01,79.0,85.0,right,high,high,74.0,74.0,55.0,83.0,73.0,81.0,64.0,70.0,82.0,82.0,72.0,68.0,74.0,74.0,75.0,81.0,63.0,92.0,69.0,74.0,73.0,66.0,78.0,81.0,76.0,62.0,72.0,65.0,6.0,11.0,5.0,10.0,8.0
75489,2013-10-25,79.0,85.0,right,high,high,74.0,74.0,55.0,83.0,73.0,81.0,64.0,70.0,82.0,82.0,72.0,68.0,74.0,74.0,75.0,81.0,63.0,92.0,69.0,74.0,73.0,66.0,78.0,81.0,76.0,62.0,72.0,65.0,6.0,11.0,5.0,10.0,8.0
75489,2013-10-11,78.0,85.0,right,high,high,74.0,74.0,55.0,83.0,73.0,79.0,64.0,70.0,82.0,80.0,69.0,66.0,72.0,72.0,74.0,81.0,63.0,92.0,69.0,74.0,69.0,66.0,77.0,81.0,76.0,62.0,68.0,65.0,6.0,11.0,5.0,10.0,8.0
75489,2013-10-04,78.0,84.0,right,high,high,74.0,74.0,55.0,83.0,73.0,79.0,64.0,70.0,82.0,80.0,69.0,66.0,72.0,72.0,74.0,81.0,63.0,92.0,69.0,74.0,69.0,66.0,77.0,81.0,76.0,62.0,68.0,65.0,6.0,11.0,5.0,10.0,8.0
75489,2013-09-27,78.0,84.0,right,high,high,74.0,69.0,55.0,83.0,73.0,79.0,64.0,70.0,82.0,80.0,69.0,66.0,72.0,72.0,74.0,75.0,63.0,92.0,69.0,74.0,58.0,66.0,77.0,81.0,76.0,62.0,68.0,65.0,6.0,11.0,5.0,10.0,8.0
75489,2013-09-20,78.0,84.0,right,high,high,74.0,69.0,55.0,83.0,73.0,79.0,64.0,70.0,81.0,80.0,69.0,66.0,72.0,72.0,70.0,75.0,63.0,92.0,67.0,74.0,58.0,66.0,77.0,81.0,76.0,62.0,68.0,65.0,6.0,11.0,5.0,10.0,8.0
75489,2013-08-16,77.0,82.0,right,high,high,74.0,67.0,55.0,82.0,70.0,79.0,64.0,70.0,80.0,77.0,69.0,66.0,72.0,72.0,70.0,73.0,63.0,92.0,67.0,74.0,58.0,66.0,73.0,82.0,76.0,58.0,67.0,62.0,6.0,11.0,5.0,10.0,8.0
75489,2013-05-10,77.0,82.0,right,high,high,74.0,67.0,55.0,82.0,70.0,79.0,64.0,70.0,80.0,77.0,69.0,66.0,72.0,72.0,70.0,73.0,63.0,92.0,67.0,74.0,58.0,66.0,73.0,82.0,76.0,58.0,67.0,62.0,6.0,11.0,5.0,10.0,8.0
75489,2013-04-19,77.0,82.0,right,high,high,74.0,67.0,55.0,82.0,70.0,79.0,64.0,70.0,80.0,77.0,69.0,66.0,72.0,72.0,70.0,73.0,63.0,92.0,67.0,74.0,58.0,66.0,73.0,82.0,76.0,56.0,66.0,61.0,6.0,11.0,5.0,10.0,8.0
75489,2013-03-22,77.0,83.0,right,high,high,74.0,67.0,55.0,83.0,70.0,79.0,64.0,70.0,81.0,79.0,69.0,66.0,72.0,72.0,70.0,73.0,63.0,92.0,67.0,74.0,58.0,66.0,73.0,82.0,76.0,56.0,66.0,61.0,6.0,11.0,5.0,10.0,8.0
75489,2013-03-15,77.0,83.0,right,high,high,74.0,67.0,55.0,83.0,70.0,79.0,64.0,70.0,81.0,79.0,69.0,66.0,72.0,72.0,70.0,73.0,63.0,92.0,67.0,74.0,58.0,66.0,73.0,82.0,76.0,56.0,66.0,61.0,6.0,11.0,5.0,10.0,8.0
75489,2013-03-01,77.0,83.0,right,high,high,74.0,67.0,55.0,83.0,70.0,79.0,64.0,70.0,81.0,79.0,69.0,66.0,72.0,72.0,70.0,73.0,63.0,92.0,67.0,74.0,58.0,66.0,73.0,82.0,76.0,56.0,66.0,61.0,6.0,11.0,5.0,10.0,8.0
75489,2013-02-22,77.0,83.0,right,high,high,74.0,67.0,55.0,83.0,70.0,79.0,64.0,70.0,81.0,79.0,69.0,66.0,72.0,72.0,70.0,73.0,63.0,92.0,67.0,74.0,58.0,66.0,73.0,82.0,76.0,56.0,66.0,61.0,6.0,11.0,5.0,10.0,8.0
75489,2013-02-15,77.0,84.0,right,high,high,74.0,67.0,55.0,83.0,70.0,79.0,64.0,70.0,81.0,79.0,76.0,75.0,72.0,72.0,70.0,73.0,63.0,90.0,67.0,74.0,58.0,66.0,73.0,82.0,76.0,56.0,66.0,61.0,6.0,11.0,5.0,10.0,8.0
75489,2012-08-31,77.0,84.0,right,medium,high,74.0,67.0,55.0,83.0,70.0,79.0,64.0,70.0,81.0,79.0,76.0,75.0,72.0,72.0,70.0,73.0,63.0,83.0,67.0,74.0,58.0,66.0,73.0,82.0,76.0,56.0,66.0,61.0,6.0,11.0,5.0,10.0,8.0
75489,2012-02-22,79.0,86.0,right,medium,high,74.0,67.0,55.0,85.0,70.0,79.0,64.0,70.0,83.0,82.0,78.0,75.0,72.0,76.0,68.0,73.0,63.0,81.0,69.0,74.0,66.0,66.0,73.0,83.0,71.0,56.0,66.0,61.0,6.0,11.0,5.0,10.0,8.0
75489,2011-08-30,77.0,84.0,right,medium,low,74.0,67.0,55.0,82.0,70.0,77.0,64.0,70.0,82.0,80.0,76.0,75.0,72.0,72.0,68.0,73.0,63.0,79.0,67.0,74.0,57.0,66.0,73.0,80.0,71.0,56.0,66.0,61.0,6.0,11.0,5.0,10.0,8.0
75489,2011-02-22,75.0,86.0,right,medium,low,77.0,69.0,59.0,80.0,70.0,76.0,64.0,70.0,79.0,75.0,76.0,75.0,72.0,72.0,67.0,73.0,61.0,79.0,71.0,74.0,66.0,66.0,73.0,79.0,65.0,56.0,66.0,61.0,6.0,11.0,5.0,10.0,8.0
75489,2010-08-30,76.0,86.0,right,medium,low,78.0,73.0,59.0,83.0,73.0,75.0,64.0,70.0,79.0,78.0,76.0,76.0,73.0,73.0,67.0,77.0,61.0,78.0,73.0,79.0,66.0,69.0,75.0,80.0,65.0,56.0,67.0,61.0,6.0,11.0,5.0,10.0,8.0
75489,2010-02-22,77.0,86.0,right,medium,low,78.0,73.0,59.0,83.0,73.0,75.0,64.0,70.0,79.0,78.0,79.0,78.0,73.0,73.0,67.0,77.0,61.0,80.0,73.0,79.0,66.0,82.0,76.0,80.0,79.0,56.0,67.0,61.0,8.0,21.0,79.0,21.0,21.0
75489,2009-08-30,74.0,86.0,right,medium,low,70.0,61.0,59.0,80.0,73.0,74.0,64.0,66.0,75.0,78.0,79.0,78.0,73.0,73.0,67.0,77.0,61.0,80.0,66.0,76.0,64.0,70.0,73.0,80.0,76.0,46.0,53.0,61.0,8.0,21.0,75.0,21.0,21.0
75489,2009-02-22,73.0,85.0,right,medium,low,60.0,61.0,59.0,79.0,73.0,74.0,64.0,58.0,72.0,78.0,79.0,78.0,73.0,73.0,67.0,74.0,61.0,80.0,66.0,72.0,64.0,60.0,66.0,80.0,76.0,46.0,53.0,61.0,8.0,21.0,72.0,21.0,21.0
75489,2008-08-30,71.0,85.0,right,medium,low,53.0,61.0,59.0,78.0,73.0,70.0,64.0,58.0,67.0,78.0,79.0,78.0,73.0,73.0,67.0,69.0,61.0,76.0,59.0,70.0,64.0,56.0,61.0,80.0,76.0,46.0,53.0,61.0,8.0,21.0,67.0,21.0,21.0
75489,2007-02-22,71.0,85.0,right,medium,low,53.0,61.0,59.0,78.0,73.0,70.0,64.0,58.0,67.0,78.0,79.0,78.0,73.0,73.0,67.0,69.0,61.0,76.0,59.0,70.0,64.0,56.0,61.0,80.0,76.0,46.0,53.0,61.0,8.0,21.0,67.0,21.0,21.0
597948,2016-04-14,55.0,63.0,left,medium,medium,55.0,52.0,43.0,55.0,42.0,53.0,45.0,43.0,52.0,52.0,65.0,66.0,70.0,53.0,62.0,54.0,52.0,55.0,37.0,52.0,49.0,30.0,52.0,55.0,55.0,43.0,47.0,45.0,11.0,13.0,8.0,14.0,9.0
597948,2016-03-10,55.0,63.0,left,medium,medium,55.0,52.0,43.0,55.0,42.0,53.0,45.0,43.0,52.0,52.0,65.0,66.0,70.0,53.0,62.0,54.0,52.0,55.0,37.0,52.0,49.0,30.0,52.0,55.0,55.0,43.0,47.0,45.0,11.0,13.0,8.0,14.0,9.0
597948,2015-09-21,55.0,63.0,left,medium,medium,55.0,52.0,43.0,55.0,42.0,53.0,45.0,43.0,52.0,52.0,65.0,66.0,66.0,53.0,62.0,54.0,52.0,55.0,37.0,52.0,49.0,30.0,52.0,55.0,55.0,43.0,47.0,45.0,11.0,13.0,8.0,14.0,9.0
597948,2015-07-03,54.0,62.0,left,medium,medium,54.0,51.0,42.0,54.0,41.0,52.0,44.0,42.0,51.0,51.0,65.0,66.0,62.0,52.0,60.0,53.0,52.0,56.0,40.0,51.0,48.0,29.0,51.0,54.0,54.0,42.0,46.0,44.0,10.0,12.0,7.0,13.0,8.0
